reviewerID,asin,overall,Screen,Design,Protection,Price_Quality,Power_Charging,Audio,clean_text,Camera,Bluetooth_Features,Signal_Strength,Voice_Calls,Customer_Service,Return_Policy,Overall_Experience,Signal_Range,Connection_Frequency,Battery_Life,Visibility,Microphone,User_Experience,Durability,Reliability,Belt_Clip,Blue_Light_Impact,Quality,Wind_Resistance,Bluetooth_Connectivity,Noise_Cancellation,Overall
A3H1OIN22PTLYR,9574442764,1,0.0,-0.8,-0.7,-0.6,0.0,0.0,broken this one came in broken the bottom pice snaps on to the sides and the main backing is a inlay piece came in scuffed with paint and the pieces will not click in together if it was not broken i would like it also if it wasn t in three click in pieces,,,,,,,,,,,,,,,,,,,,,,
A2JWEDW5FSVB0F,9658231942,5,0.0,0.0,0.9,0.0,0.8,0.7,excellent product great case for my phone protects and keeps me charged easy access to the button and sounds good too i like it,,,,,,,,,,,,,,,,,,,,,,
A8AJS1DW7L3JJ,9658231942,5,0.0,0.0,0.0,0.0,0.0,0.8,speakers sound good other power cases muffled the speaker sound this one had a great sound port on the back for clear listening,,,,,,,,,,,,,,,,,,,,,,
A42OQCF5L3LCT,9658231942,5,0.0,0.0,0.0,0.0,0.8,0.0,power to the phone wow what a cute battery case i saw a christian sister with one of these on her phone that gave ne an idea i decided to order me and my sister a battery case mine is white since my phone is white and my sister s is black since her phone is blue anyway these little guys give you power for your phone if we run out juice especially when on the go we can just connect this case to our phone and it is power on the go i m just concerned about the functionality,,,,,,,,,,,,,,,,,,,,,,
A6Q0P54QSP11J,9658231942,5,0.0,0.0,0.8,0.9,0.7,0.0,i love this case great case doubled my battery life like promised can t beat the price i would recommend it for a friend a,,,,,,,,,,,,,,,,,,,,,,
ANMATY0L0HX6Y,9658231942,5,0.0,0.9,1.0,0.8,0.0,0.0,awesome case love it great case sturdy doubles battery wont have to worry any more i purchased this for my kid and he is very happy,,,,,,,,,,,,,,,,,,,,,,
A1XBPVR8FE7TE1,9658231942,5,0.0,0.0,0.0,0.8,1.0,0.0,charging case bought one for me and the wife diff color phone not wife lol firefighter work 24 hr shift and never know when if will get to recharge so this is perfect for me and anyone else that can t always plug in to charge each day,,,,,,,,,,,,,,,,,,,,,,
A35C4777EXZZQH,9658231942,5,0.0,0.0,1.0,0.0,0.0,0.0,only case i ever need i used to be obsessed with changing phone cases but now i am obsessed with this phone case what a great find 5 stars,,,,,,,,,,,,,,,,,,,,,,
A2JWEDW5FSVB0F,9658231950,5,0.0,0.0,0.5,0.0,-0.3,0.7,just what i needed couldnt watch movies on the htc without the battery dying the phone is great for entertainment but battery could be better the powerbear cases is a great fit and a good kick stand on teh back for entertainment im sold,,,,,,,,,,,,,,,,,,,,,,
A8AJS1DW7L3JJ,9658231950,5,0.0,0.8,0.0,0.0,0.9,0.0,puts a new perspective on power this product is great i like the kickstand on the back the power indicator is very convenient to know charge pack status,,,,,,,,,,,,,,,,,,,,,,
A2YO4SCWAWNYBI,9658231950,5,0.0,0.0,0.8,0.7,0.0,0.0,fit well om my gf s phone not many htc one battery cases for sale and this one is pretty good for the price i would give it 4 5 stars and 5 if the price was 5 cheaper,,,,,,,,,,,,,,,,,,,,,,
AHSOOQWJHLAZM,9658231950,1,0.0,0.0,0.0,0.0,0.0,0.0,almost every positive review posted for this product is fake i never do this but i almost bought this product based off of the amazing sounding fake reviews provided by the shills for powerbear if you look at all the positive reviews for this case you will see that none of them are verified purchases and yet every negative review other than this one of course is a verified purchase what that means is that everyone who has actually bought and used this product thinks that it is crap furthermore many of the reviewers have posted twice on this product once per color why amazon allows this is beyond me but that is not the point also if you look at the profiles of the positive reviewers you will see that they have posted multiple positive reviews for powerbear products and many of the reviews are carbon copies of each other beware the paid shills,,,,,,,,,,,,,,,,,,,,,,
ANMATY0L0HX6Y,9658231950,5,0.0,0.0,1.0,1.0,1.0,0.0,amazing case saved my life this is absolutely amazing more than doubles my battery life so i can forget about carrying my charger all the time for such a good price this is just the right deal a,,,,,,,,,,,,,,,,,,,,,,
A1XBPVR8FE7TE1,9658231950,5,0.0,0.8,0.9,0.7,0.9,0.0,case and charger in one bought case for me and wife to qualify for free shipping came in different colors to match phone can go entire 24 hours without charging but i am not a kid playing games all day long no complaints or problems personally i wrote another review in the wrong spot since we had diff phones and diff colors i f up,,,,,,,,,,,,,,,,,,,,,,
A35C4777EXZZQH,9658231950,5,0.0,0.0,0.0,0.0,0.8,0.0,finally since i am always on my phone the battery life is very short after purchasing this battery case i am no longer worried about running out of battery life,,,,,,,,,,,,,,,,,,,,,,
A1IDTS0E18WK33,9658231950,1,0.0,0.0,0.0,0.0,0.0,0.0,fake positive reviews watch out all these positive reviews are fake some have even reviewed it twice using the same name what a sleazy way to sell an item,,,,,,,,,,,,,,,,,,,,,,
ACU3LCRX4A8RV,9658231950,5,0.0,0.9,0.8,0.0,0.0,0.0,yet another awesome case from these guys my brother just got the htc one and i promised him an awesome case like the one i have for my s4 super sleek look fits well doesn t get overheated and saves the day every now and then especially when gps is needed,,,,,,,,,,,,,,,,,,,,,,
A2JWEDW5FSVB0F,9819958431,5,0.0,0.8,0.0,0.0,0.9,0.0,sweeeeeet the color pops out so well clips well to my phone and charges me up i cant complain no cons,,,,,,,,,,,,,,,,,,,,,,
A8AJS1DW7L3JJ,9819958431,5,0.0,0.8,0.9,0.0,0.9,0.0,bomba the raised edges protect the screens from falls the battery case looks stylish and charges me up this case is fannnnntastic,,,,,,,,,,,,,,,,,,,,,,
A2YO4SCWAWNYBI,9819958431,5,0.0,0.8,0.0,0.9,0.0,0.0,nice blue color fits well on the phone and it is easy to use the price is unbeatable and the product works like advertised,,,,,,,,,,,,,,,,,,,,,,
A6Q0P54QSP11J,9819958431,5,0.0,0.0,0.0,0.8,-0.5,0.0,powered to the max the s5 is a fantastic phone however because of its large screen the phone dies quickly with the extended battery i am able to enjoy all of the phones features without losing power great buy,,,,,,,,,,,,,,,,,,,,,,
ANMATY0L0HX6Y,9819958431,5,0.0,0.0,0.9,0.8,0.0,0.0,must get guys really totally worth the money it protects my phone in even of the most dangerous situations where i dropped my phone and it also keeps my battery going for days bravo,,,,,,,,,,,,,,,,,,,,,,
A1XBPVR8FE7TE1,9819958431,5,0.0,-0.3,0.0,0.0,-0.5,0.0,additional battery life i got this case for my nephew and he claims that it was not what he expected he has a charge case for his last phone and it covered the whole thing this is just like a back of the phone replacement so it doesn t add to much weight,,,,,,,,,,,,,,,,,,,,,,
A35C4777EXZZQH,9819958431,5,0.0,0.9,0.0,0.0,0.8,0.0,i love this this is a really great case looks and feels amazing not to mention that the battery lasts for many hours,,,,,,,,,,,,,,,,,,,,,,
ACU3LCRX4A8RV,9819958431,5,0.0,0.8,0.9,0.7,0.0,0.0,one of the few that works i think this case is an excellent choice since it is not so bulky the color is nice the texture on the back is good for gripping and it extends battery life it s a life saver and there isn t too much on the market at the time for this phone so i am happy with it bought both blue and black for me and my brother right after we got home from the phone store would recommend,,,,,,,,,,,,,,,,,,,,,,
A1PLKQ4LEOYZC1,9861203192,5,0.0,0.9,1.0,0.8,0.0,0.0,excelente muy bueno para galaxy s2 compre este case hace varios meses y protege el celular de manera excelente ni siquiera tube que comprar protector de pantalla y gracias a dios mi cel este nuevo,,,,,,,,,,,,,,,,,,,,,,
A2TLT2QGCUH2J5,9861203192,5,0.0,0.8,0.6,-0.7,0.0,-0.5,works well with at t version i was looking for a case for my new galaxy s2 at t version the store was selling similar cases for 20 and 35 i just can t justify spending that much on a case this case is made for the unlocked version of the galaxy s2 the size is the same the only difference that i can see is the noise cancelling microphone is blocked i drilled a little hole in the case and it works just fine,,,,,,,,,,,,,,,,,,,,,,
ACB85Z7MMFWMY,9861203192,1,0.0,0.0,-1.0,-1.0,0.0,0.0,terrible i was raving to a friend about how amazon has great phone cases and how cheap they are and bought him this it didn t even fit his phone right poorly made,,,,,,,,,,,,,,,,,,,,,,
A2HS70YWX95130,9861203192,4,0.0,0.8,0.9,0.8,0.0,0.0,good nice case protective and good looking it also has a nice changing texture in some areas good buy for the price,,,,,,,,,,,,,,,,,,,,,,
A1847XXVEA8QUK,9861203192,5,0.0,0.8,0.9,0.95,0.0,0.0,awesome case and cheap too bought this for my new at t galaxy sii the case arrived super fast its fits the phone perfectly and snug i have no issues with any buttons and the rubber is in a smooth sort of laminated finish it does not stick to your pockets overall i am extremely happy with the purchase especially for so cheap and just fyi this is for the at t i777 or international i9100 galaxy sii this will not fit sprint t mobile or the at t galaxy sii skyrocket phones you ve been warned,,,,,,,,,,,,,,,,,,,,,,
A7D7QE11XC56R,9861203192,5,0.0,0.8,0.9,0.9,0.0,0.0,good case flexible but good enough i liked the case and for the amount of money paid its a good buy i personally like stronger cases this is very flexible and indeed looks like a hard case a little bit of more firmness wouldnt hurt protects very well the phone as well as the camera lens there is not one single part of the phone touching the surface of the table when i leave it there very good purchase,,,,,,,,,,,,,,,,,,,,,,
A3C9PDZ3LAI85E,9861203192,2,0.0,0.0,0.0,0.0,0.0,0.0,don t get this for the sgs2 i bought this for the at t samsung galaxy s2 and the seller was very slow in getting this item to me i also notice that this product do fit the sgs2 but the cut outs was not good the cut out opening was too small for the power button there was also an extra cut out for no reason it does fit nice so i gave it 2 stars but bad opening for my phone will be costly,,,,,,,,,,,,,,,,,,,,,,
A3HFBHAEG1LOEO,9861203192,4,0.0,0.8,0.9,0.0,0.0,0.0,great case like most of the other reviews say this rubbery case has a smooth exterior so it doesn t feel like an uncomfortable sticky rubber while still appearing to have a hard shell the rubber itself is fairly soft and does a great job of protecting from falls without feeling too bulky,,,,,,,,,,,,,,,,,,,,,,
A3FDXCRC4LAOZP,9861203192,1,0.0,-0.8,-0.7,-0.9,0.0,0.0,dissatisfied the case did not fit my phone was a tad too small i could only get 3 corners into the case i wound up buying a two piece case that cost about 20 from a local store have dropped the phone so many times the case is beat to s and no damage to the phone good reason to buy a case just not this one my co worker delayed in getting a case because he could not find one he liked and broke the display screen making his phone unusable buy a case not this rubber thing i threw mine away within 5 minutes of it s arrival,,,,,,,,,,,,,,,,,,,,,,
A3F2BHFD3UV3IW,9861203192,5,0.0,0.8,0.0,0.0,0.0,0.0,it fits perfect this skin fits perfect in my sgsii and the phone looks great inside of it it is a high quality skin and gives a very good feeling in your hands i recommend this product for your sgsii,,,,,,,,,,,,,,,,,,,,,,
A1NYV9VFD7H0I7,9861203192,5,0.0,0.8,0.9,0.7,0.0,0.0,good protection reasonable price i prefer this style case to the otterbox and case mate as i feel it provides ample protection without turning the phone into a brick lightweight and sleek,,,,,,,,,,,,,,,,,,,,,,
A2HB2BZXSPK4FV,9861203192,4,0.0,0.8,-0.3,0.5,0.0,0.0,it is a nice case i like the case so far fits ok my samsung galaxy s2 i like that is very shiny and soft to the touch my only concern is one of the corners is not totally covered so it wont protect it from scratches or a hit there that is why i am just giving it 4 stars well for the price i think it is ok,,,,,,,,,,,,,,,,,,,,,,
A71EGC9GSKR74,9861203192,5,0.0,0.5,0.8,0.7,0.0,0.0,good case for the worth of 4 don t expect more but it works well for the reason you buy i was looking for a cheap skin case and was not willing to pay a hefty amount for the case at least for the initial period after buying my unlocked galaxy s ii din t expect much before buying but it really does work well 4 with 2 day shipping free is really a good deal if you are looking for a perfect tpu case protecting your phone,,,,,,,,,,,,,,,,,,,,,,
A1WVF2Z7JV7L4W,9861203192,5,0.0,0.9,0.0,0.0,0.0,0.0,great great case fit my samsung galaxy s2 great will order again fast shipping it make my phone look super sexy trust me you need to order 1,,,,,,,,,,,,,,,,,,,,,,
AF82CHSZ0R05W,9861203192,1,0.0,0.0,0.0,0.0,0.0,0.0,does not work for sprint epic touch i read the first few reviews and didn t read any further and now i wish i had cause this thing does not work for the sprint galaxy s2 wish i had known that,,,,,,,,,,,,,,,,,,,,,,
A2OG2559UD3VUG,9861203192,3,0.0,0.0,0.0,-0.5,0.0,0.0,was the wrong fit be careful when ordering these cases not all galaxy ii s are the same mine was a sprint and this one did not fit my pnone it went into the trash can as it wasnt worth sending back otherwise i am sure it s a great case,,,,,,,,,,,,,,,,,,,,,,
A373FDWSKFUB0L,9861203192,5,0.0,0.8,0.9,0.7,0.0,0.0,very good case arrive on time good quality functionally recomend to protect the samsung galaxy s 2 i9100 fit exactly recomend to the owners of this smartphone,,,,,,,,,,,,,,,,,,,,,,
A30F4II3EA35V6,9861203192,3,0.0,0.0,0.6,-0.4,0.0,0.0,okay i was expecting a bit higher quality product but it is what it is i ve used it for a few months and it definitely helped when i dropped my phone but at this point i am not using it anymore due to the quality of the product although good it could be better and more solid,,,,,,,,,,,,,,,,,,,,,,
AQIGD6RKS9OJX,9861203192,1,0.0,-0.8,0.0,0.0,0.0,-0.5,wrong size design there is a different between the size design of galaxy ii that is carried by usa and what s carried by asia i m in usa i ordered the cover for galaxy ii that i bought from usa the cover didn t fit and the speaker location is different from the phone i copmared the cover to another galaxy ii that is sold in asia and i found that the design is different so if you bought galaxy ii from usa don t buy cover from outside usa,,,,,,,,,,,,,,,,,,,,,,
A14VMAAO04IQSW,9866137252,5,0.0,0.8,0.0,0.7,0.0,0.0,htc sensation 4g it is good and look so cute i like it it is cheap than when i saw in a store,,,,,,,,,,,,,,,,,,,,,,
A4799JODK16F7,9866137252,5,0.0,0.8,0.9,0.0,0.0,0.0,very good case i made a good choice wheni thought of buying this its very safe not to bulky overall very satisfied customer,,,,,,,,,,,,,,,,,,,,,,
AJXN24IP473ZK,9866137252,5,0.0,0.7,0.9,0.8,0.0,0.0,nice and inexpensive case very satisfied with my purchase the quality is good and the shipping is quick the case provides enough friction to enable a good grip on the phone tpu the plastic material where the case is made of virtually resists oil and dust i used to have an otter box for my other phone the protection is excellent but the silicone attracts dust like crazy the s style pattern at the back is more of a personal taste some people like it but some other may not to me it adds some flavor to an otherwise plain black case the protection on all 4 sides on the front panel looks sufficient anyone dare to slam your phone on the floor to test it out i wish the top margin above the earphone can wrap down by a few mm overall i feel my phone secured in the case,,,,,,,,,,,,,,,,,,,,,,
A2F0YG5SROMRCA,9866137252,5,0.0,0.9,0.0,0.8,0.0,0.0,yeah totally awesome it was made with good quality and i would purchase this again in another color it still looks new,,,,,,,,,,,,,,,,,,,,,,
A1UF4PWG1G28OT,9866137252,5,0.0,0.9,0.0,0.0,0.0,0.0,love it this case is better than i thought i love the feel and design and it is well made and doen not collect dust,,,,,,,,,,,,,,,,,,,,,,
A3JYP3B8K9XVK8,9866137252,5,0.0,0.8,0.0,0.0,0.0,0.0,easy to put on looks great this product arrived quickly it fits my htc and is easy to get on and off i have no complaints,,,,,,,,,,,,,,,,,,,,,,
A3C2KA57MPX6AY,9866137252,5,0.0,0.8,0.9,0.8,0.0,0.0,great grip great style great grip great style gerat durability great price lasts long slim fit should be included in every htc sensation purchase and if it was it may have beaten the iphone 5 too bad htc,,,,,,,,,,,,,,,,,,,,,,
ADLVFFE4VBT8,9981724580,3,0.0,0.0,0.0,-0.8,0.0,0.0,generic usb 2 0 cable will work with a blackberry a note of caution from someone who owned and used just about every major blackberry model if you already own a standard usb 2 0 cable and you don t need an extra then you do not need this cable all a blackberry needs for data transfer is a standard usb 2 0 cable with a micro usb connector at one end there is nothing special about this cable and nothing justifies the artificially inflated msrp listed for it while this item is sold at a 90 off the msrp discount it s probably okay to purchase one for as long as after reading the first paragraph you decide that you will need a usb 2 0 cable the items has 2 stars taken away for the exaggerated marketing claim professional grade custom cable and for the inflated msrp note please make sure that you buy cable with a micro usb connector because this is what your blackberry needs,,,,,,,,,,,,,,,,,,,,,,
A21MLQQXFC7VGU,9981724580,5,0.0,0.0,0.0,0.8,1.0,0.0,good this is a good product is just a usb cable it work perfect just like a oem cable,,,,,,,,,,,,,,,,,,,,,,
A34689THKVU0SD,9981724580,5,0.0,0.0,0.0,0.8,0.0,0.0,usb plug for blackberry my chase well went on the internet first 14 00 then to a very well known store here in gloucester ma 28 i was not happy then of course i knew amazon would come up with something they did 4 00 and change it arrived promptly i cannot say enough about amazon they are realistic in their prices knowing that people do not have that kind of money to pay for a wire for 14 or 28 dollars i have never been so happy to get what i need without spending my last dollar for it thank you again and again,,,,,,,,,,,,,,,,,,,,,,
A1BHCRAPM0OI1W,9981724580,5,0.0,0.0,0.0,0.5,0.0,0.0,product meets my purpose i would like a extra cable for my smartphones at work so i purchased this one nothing special as long as it is working and it is no complain,,,,,,,,,,,,,,,,,,,,,,
A3GG9XNLI26UJ4,9981724580,5,0.0,0.0,0.0,0.8,0.0,0.0,high quality good value there is a difference in usb cables on some computers including mine the usb ports are underpowered and some poor cables do not transmit data well i have purchased some cheaper cables that would not transmit data between my computer and my blackberry storm 9530 this cable works great even with my underpowered usb ports,,,,,,,,,,,,,,,,,,,,,,
A27I5PXW5RXYJ9,9981724580,3,0.0,0.0,0.0,-0.5,0.3,0.0,it works kinda i bought this micro usb cable because it was cheap and that it is i use this with my nexus s 4g from sprint and although it does indeed charge my device it causes some major issues such as screen lag my computer not being able to recognize what kind of device this is and causing my phone to constantly jump into car mode so if you need a real quick cable for basic charging this will do it anything else spend the extra buck on a higher end cable,,,,,,,,,,,,,,,,,,,,,,
A1HCA5LXLL1YGG,9983744066,1,0.0,0.0,0.0,-0.8,-0.5,0.0,i bought 3 and 0 worked i purchased 3 of these cables because they were cheap and got good reviews i don t know how people are getting these cables to work but out of the 3 i bought 0 have functioned properly with my palm pre the best i can do is get it to charge though the entire time it is charging the computer is complaining about unknown device and could not install drivers even though it works beautifully with the original cable the only setting that works is just charge each of the 3 cables fails slightly differently which makes me believe that each has a different flaw i ve tried this with my wife s palm pixi as well as used different computers and that failed as well look elsewhere when attempting to purchase a cable for your palm device,,,,,,,,,,,,,,,,,,,,,,
A1W7268RRFD3DJ,9983744066,5,0.0,0.0,0.0,0.8,0.0,0.0,good value this phone cord is so easy to use and easily connected from phone to computer great value for the price,,,,,,,,,,,,,,,,,,,,,,
A1U92G0LR171DD,9983744066,5,0.0,0.0,0.0,0.8,0.0,0.0,usb cable this cable is better than original never any issues with phone recognizing usb connection as the original does when plugged to pc,,,,,,,,,,,,,,,,,,,,,,
